T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Nhân Lý;06496
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Lâm S?n;06499
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Liên S?n;06502
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã V?n Linh;06505
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Hòa Bình;06508
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã H?u Kiên;06514
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Quan S?n;06517
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Y T?ch;06520
T?nh L?ng S?n;20;Huy?n Chi L?ng;187;Xã Chi L?ng;06523
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Th? tr?n Na D??ng;06526
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Th? tr?n L?c Bình;06529
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã M?u S?n;06532
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Yên Khoái;06541
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Khánh Xuân;06544
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Tú M?ch;06547
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã H?u Khánh;06550
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã ??ng B?c;06553
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Tam Gia;06559
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Tú ?o?n;06562
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Khu?t Xá;06565
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã T?nh B?c;06574
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Th?ng Nh?t;06577
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Sàn Viên;06589
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã ?ông Quan;06592
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Minh Hi?p;06595
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã H?u Lân;06598
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã L?i Bác;06601
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Nam Quan;06604
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Xuân D??ng;06607
T?nh L?ng S?n;20;Huy?n L?c Bình;188;Xã Ái Qu?c;06610
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Th? tr?n ?ình L?p;06613
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Th? tr?n NT Thái Bình;06616
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã B?c Xa;06619
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã Bính Xá;06622
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã Kiên M?c;06625
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã ?ình L?p;06628
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã Thái Bình;06631
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã C??ng L?i;06634
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã Châu S?n;06637
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã Lâm Ca;06640
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã ??ng Th?ng;06643
T?nh L?ng S?n;20;Huy?n ?ình L?p;189;Xã B?c Lãng;06646
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà Khánh;06649
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà Phong;06652
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà Kh?u;06655
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Cao Xanh;06658
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Gi?ng ?áy;06661
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà Tu;06664
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà Trung;06667
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hà L?m;06670
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Bãi Cháy;06673
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Cao Th?ng;06676
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hùng Th?ng;06679
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Y?t Kiêu;06682
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Tr?n H?ng ??o;06685
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng H?ng H?i;06688
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng H?ng Gai;06691
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng B?ch ??ng;06694
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng H?ng Hà;06697
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Tu?n Châu;06700
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Vi?t H?ng;06703
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng ??i Yên;06706
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Ph??ng Hoành B?;07030
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã K? Th??ng;07033
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã ??ng S?n;07036
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Tân Dân;07039
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã ??ng Lâm;07042
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Hòa Bình;07045
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã V? Oai;07048
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Dân Ch?;07051
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Qu?ng La;07054
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã B?ng C?;07057
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Th?ng Nh?t;07060
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã S?n D??ng;07063
T?nh Qu?ng Ninh;22;Thành ph? H? Long;193;Xã Lê L?i;07066
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Ka Long;06709
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Tr?n Phú;06712
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Ninh D??ng;06715
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Hoà L?c;06718
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Trà C?;06721
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã H?i S?n;06724
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã B?c S?n;06727
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã H?i ?ông;06730
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã H?i Ti?n;06733
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng H?i Yên;06736
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã Qu?ng Ngh?a;06739
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng H?i Hoà;06742
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã H?i Xuân;06745
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã V?n Ninh;06748
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Ph??ng Bình Ng?c;06751
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã V?nh Trung;06754
T?nh Qu?ng Ninh;22;Thành ph? Móng Cái;194;Xã V?nh Th?c;06757
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng Mông D??ng;06760
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?a Ông;06763
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m S?n;06766
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m ?ông;06769
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Phú;06772
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Tây;06775
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng Quang Hanh;06778
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Th?nh;06781
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Th?y;06784
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Th?ch;06787
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Thành;06790
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Trung;06793
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Ph??ng C?m Bình;06796
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Xã C?ng Hòa;06799
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Xã C?m H?i;06802
T?nh Qu?ng Ninh;22;Thành ph? C?m Ph?;195;Xã D??ng Huy;06805
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Vàng Danh;06808
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Thanh S?n;06811
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng B?c S?n;06814
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Quang Trung;06817
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Tr?ng V??ng;06820
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Nam Khê;06823
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Yên Thanh;06826
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Xã Th??ng Yên Công;06829
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Ph??ng ?ông;06832
T?nh Qu?ng Ninh;22;Thành ph? Uông Bí;196;Ph??ng Ph??ng Nam;06835
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Th? tr?n Bình Liêu;06838
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã Hoành Mô;06841
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã ??ng Tâm;06844
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã ??ng V?n;06847
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã Vô Ng?i;06853
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã L?c H?n;06856
T?nh Qu?ng Ninh;22;Huy?n Bình Liêu;198;Xã Húc ??ng;06859
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Th? tr?n Tiên Yên;06862
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã Hà Lâu;06865
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã ??i D?c;06868
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã Phong D?;06871
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã ?i?n Xá;06874
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã ?ông Ng?;06877
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã Yên Than;06880
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã ?ông H?i;06883
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã H?i L?ng;06886
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã Tiên Lãng;06889
T?nh Qu?ng Ninh;22;Huy?n Tiên Yên;199;Xã ??ng Rui;06892
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Th? tr?n ??m Hà;06895
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã Qu?ng Lâm;06898
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã Qu?ng An;06901
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã Tân Bình;06904
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã D?c Yên;06910
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã Qu?ng Tân;06913
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã ??m Hà;06916
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã Tân L?p;06917
T?nh Qu?ng Ninh;22;Huy?n ??m Hà;200;Xã ??i Bình;06919
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Th? tr?n Qu?ng Hà;06922
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng ??c;06925
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng S?n;06928
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Thành;06931
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Th?nh;06937
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Minh;06940
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Chính;06943
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Long;06946
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã ???ng Hoa;06949
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Qu?ng Phong;06952
T?nh Qu?ng Ninh;22;Huy?n H?i Hà;201;Xã Cái Chiên;06967
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Th? tr?n Ba Ch?;06970
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã Thanh S?n;06973
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã Thanh Lâm;06976
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã ??p Thanh;06979
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã Nam S?n;06982
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã L??ng Mông;06985
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã ??n ??c;06988
T?nh Qu?ng Ninh;22;Huy?n Ba Ch?;202;Xã Minh C?m;06991
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Th? tr?n Cái R?ng;06994
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã ?ài Xuyên;06997
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã Bình Dân;07000
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã V?n Yên;07003
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã Minh Châu;07006
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã ?oàn K?t;07009
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã H? Long;07012
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã ?ông Xá;07015
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã B?n Sen;07018
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã Th?ng L?i;07021
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã Quan L?n;07024
T?nh Qu?ng Ninh;22;Huy?n Vân ??n;203;Xã Ng?c V?ng;07027
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng M?o Khê;07069
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng ?ông Tri?u;07072
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã An Sinh;07075
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Tràng L??ng;07078
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Bình Khê;07081
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Vi?t Dân;07084
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Tân Vi?t;07087
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Bình D??ng;07090
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng ??c Chính;07093
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng Tràng An;07096
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Nguy?n Hu?;07099
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Th?y An;07102
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng Xuân S?n;07105
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã H?ng Thái Tây;07108
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã H?ng Thái ?ông;07111
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng Hoàng Qu?;07114
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng Yên Th?;07117
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng H?ng Phong;07120
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng Kim S?n;07123
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Ph??ng H?ng ??o;07126
T?nh Qu?ng Ninh;22;Th? xã ?ông Tri?u;205;Xã Yên ??c;07129
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Qu?ng Yên;07132
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng ?ông Mai;07135
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Minh Thành;07138
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Sông Khoai;07144
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Hi?p Hòa;07147
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng C?ng Hòa;07150
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Ti?n An;07153
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Hoàng Tân;07156
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Tân An;07159
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Yên Giang;07162
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Nam Hoà;07165
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Hà An;07168
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã C?m La;07171
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Phong H?i;07174
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Yên H?i;07177
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Liên Hòa;07180
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Ph??ng Phong C?c;07183
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Liên V?;07186
T?nh Qu?ng Ninh;22;Th? xã Qu?ng Yên;206;Xã Ti?n Phong;07189
T?nh Qu?ng Ninh;22;Huy?n Cô Tô;207;Th? tr?n Cô Tô;07192
T?nh Qu?ng Ninh;22;Huy?n Cô Tô;207;Xã ??ng Ti?n;07195
T?nh Qu?ng Ninh;22;Huy?n Cô Tô;207;Xã Thanh Lân;07198
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Th? X??ng;07201
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Tr?n Nguyên Hãn;07204
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Ngô Quy?n;07207
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Hoàng V?n Th?;07210
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Tr?n Phú;07213
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng M? ??;07216
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng Lê L?i;07219
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã Song Mai;07222
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng X??ng Giang;07225
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng ?a Mai;07228
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Ph??ng D?nh K?;07231
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã D?nh Trì;07441
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã Tân M?;07687
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã ??ng S?n;07696
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã Tân Ti?n;07699
T?nh B?c Giang;24;Thành ph? B?c Giang;213;Xã Song Khê;07705
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng Ti?n;07243
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Canh N?u;07246
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Xuân L??ng;07249
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Tam Ti?n;07252
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng V??ng;07255
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng H?u;07258
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng Tâm;07260
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Tam Hi?p;07261
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Ti?n Th?ng;07264
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã H?ng K?;07267
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng L?c;07270
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ?ông S?n;07273
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Tân Hi?p;07276
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã H??ng V?;07279
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã ??ng K?;07282
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã An Th??ng;07285
T?nh B?c Giang;24;Huy?n Yên Th?;215;Th? tr?n Ph?n X??ng;07288
T?nh B?c Giang;24;Huy?n Yên Th?;215;Xã Tân S?i;07291
T?nh B?c Giang;24;Huy?n Yên Th?;215;Th? tr?n B? H?;07294
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Lan Gi?i;07303
T?nh B?c Giang;24;Huy?n Tân Yên;216;Th? tr?n Nhã Nam;07306
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Tân Trung;07309
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã ??i Hóa;07312
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Quang Ti?n;07315
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Phúc S?n;07318
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã An D??ng;07321
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Phúc Hòa;07324
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Liên S?n;07327
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã H?p ??c;07330
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Lam C?t;07333
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Cao Xá;07336
T?nh B?c Giang;24;Huy?n Tân Yên;216;Th? tr?n Cao Th??ng;07339
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Vi?t Ng?c;07342
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Song Vân;07345
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Ng?c Châu;07348
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Ng?c Vân;07351
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Vi?t L?p;07354
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Liên Chung;07357
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Ng?c Thi?n;07360
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Ng?c Lý;07363
T?nh B?c Giang;24;Huy?n Tân Yên;216;Xã Qu? Nham;07366
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Th? tr?n Vôi;07375
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Ngh?a Hòa;07378
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Ngh?a H?ng;07381
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Quang Th?nh;07384
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã H??ng S?n;07387
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã ?ào M?;07390
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Tiên L?c;07393
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã An Hà;07396
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Th? tr?n Kép;07399
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã M? Hà;07402
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã H??ng L?c;07405
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã D??ng ??c;07408
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Tân Thanh;07411
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Yên M?;07414
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Tân H?ng;07417
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã M? Thái;07420
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã X??ng Lâm;07426
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Xuân H??ng;07429
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Tân D?nh;07432
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã ??i Lâm;07435
T?nh B?c Giang;24;Huy?n L?ng Giang;217;Xã Thái ?ào;07438
T?nh B?c Giang;24;Huy?n L?c Nam;218;Th? tr?n ??i Ngô;07444
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã ?ông H?ng;07450
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã ?ông Phú;07453
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Tam D?;07456
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã B?o S?n;07459
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã B?o ?ài;07462
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Thanh Lâm;07465
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Tiên Nha;07468
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Tr??ng Giang;07471
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Ph??ng S?n;07477
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã Chu ?i?n;07480
T?nh B?c Giang;24;Huy?n L?c Nam;218;Xã C??ng S?n;07483
